order_id,product_id,quantity,selling_price,discount,customer_id,order_date,region,payment_mode,category,sub_category,brand,cost_price,revenue,cost_total,profit,discount_impact,is_return,margin_pct
6978,393,2,607.2,20,736,2024-12-10,North,UPI,Electronics,Headphones,SkyNet,461.42,1214.4,922.84,291.56000000000006,242.88,False,24.01
6979,210,1,101.15,15,1372,2023-12-28,South,Debit Card,Clothing,Men's Wear,UrbanFit,51.16,101.15,51.16,49.99000000000001,15.1725,False,49.42
6979,402,2,376.2,10,1372,2023-12-28,South,Debit Card,Sports & Outdoors,Yoga,SportMax,219.71,752.4,439.42,312.97999999999996,75.24,False,41.6
6980,489,1,285.95,5,569,2024-12-29,South,Credit Card,Home & Kitchen,Furniture,ComfortPro,162.11,285.95,162.11,123.83999999999997,14.2975,False,43.31
6980,292,2,57.0,5,569,2024-12-29,South,Credit Card,Home & Kitchen,Bedding,DreamHome,35.41,114.0,70.82,43.18000000000001,5.7,False,37.88
6981,79,2,101.0,0,1483,2023-07-04,South,Net Banking,Clothing,Footwear,TrendSetter,47.21,202.0,94.42,107.58,0.0,False,53.26
6981,83,1,427.2,20,1483,2023-07-04,South,Net Banking,Home & Kitchen,Furniture,ComfortPro,338.79,427.2,338.79,88.40999999999997,85.44,False,20.7
6981,318,1,1268.8,20,1483,2023-07-04,South,Net Banking,Electronics,Laptops,ZoomTech,887.96,1268.8,887.96,380.8399999999999,253.76,False,30.02
6981,494,3,2151.75,25,1483,2023-07-04,South,Net Banking,Electronics,Mobile Phones,TechPro,1721.75,6455.25,5165.25,1290.0,1613.8125,False,19.98
6982,208,1,139.4,15,879,2024-07-15,West,Wallet,Sports & Outdoors,Camping,FitLife,73.89,139.4,73.89,65.51,20.91,False,46.99
6983,60,2,345.95,15,1974,2023-10-18,North,UPI,Home & Kitchen,Cookware,HomeEase,239.91,691.9,479.82,212.07999999999998,103.785,False,30.65
6984,142,1,736.0,0,1811,2023-08-11,East,Debit Card,Home & Kitchen,Cookware,KitchenKing,468.0,736.0,468.0,268.0,0.0,False,36.41
6984,358,1,45.6,5,1811,2023-08-11,East,Debit Card,Sports & Outdoors,Cycling,SportMax,27.12,45.6,27.12,18.48,2.28,False,40.53
6984,400,2,399.0,5,1811,2023-08-11,East,Debit Card,Home & Kitchen,Decor,ComfortPro,213.38,798.0,426.76,371.24,39.9,False,46.52
6985,210,1,119.0,0,1073,2024-04-19,North,Credit Card,Clothing,Men's Wear,UrbanFit,51.16,119.0,51.16,67.84,0.0,False,57.01
6986,341,2,232.2,10,1372,2024-03-06,South,Credit Card,Clothing,Kids' Wear,StyleCraft,130.26,464.4,260.52,203.88,46.44,False,43.9
6986,200,1,1382.4,10,1372,2024-03-06,South,Credit Card,Electronics,Mobile Phones,SkyNet,892.24,1382.4,892.24,490.1600000000001,138.24,False,35.46
6986,196,1,173.0,0,1372,2024-03-06,South,Credit Card,Home & Kitchen,Decor,LivingSpace,95.33,173.0,95.33,77.67,0.0,False,44.9
6986,241,3,374.4,10,1372,2024-03-06,South,Credit Card,Sports & Outdoors,Team Sports,FitLife,227.27,1123.1999999999998,681.8100000000001,441.38999999999976,112.31999999999998,False,39.3
6987,250,1,55.1,5,830,2024-09-03,South,Credit Card,Sports & Outdoors,Cycling,FitLife,30.77,55.1,30.77,24.330000000000002,2.755,False,44.16
6988,226,1,99.0,0,1372,2024-12-21,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,46.46,99.0,46.46,52.54,0.0,False,53.07
6988,100,1,405.0,10,1372,2024-12-21,South,UPI,Home & Kitchen,Storage,LivingSpace,240.74,405.0,240.74,164.26,40.5,False,40.56
6988,255,1,2125.2,40,1372,2024-12-21,South,UPI,Electronics,Smartwatches,Electra,2075.99,2125.2,2075.99,49.210000000000036,850.08,False,2.32
6989,200,1,1152.0,25,1981,2024-12-14,North,Wallet,Electronics,Mobile Phones,SkyNet,892.24,1152.0,892.24,259.76,288.0,False,22.55
6989,33,1,2481.3,10,1981,2024-12-14,North,Wallet,Electronics,Headphones,TechPro,1724.28,2481.3,1724.28,757.0200000000002,248.13,False,30.51
6989,122,1,608.4,10,1981,2024-12-14,North,Wallet,Home & Kitchen,Decor,LivingSpace,347.09,608.4,347.09,261.31,60.84,False,42.95
6990,426,1,498.95,15,1372,2024-09-24,South,Wallet,Sports & Outdoors,Camping,OutdoorPro,309.8,498.95,309.8,189.14999999999998,74.8425,False,37.91
6991,475,2,119.7,5,842,2023-09-10,North,Credit Card,Clothing,Men's Wear,StyleCraft,59.1,239.4,118.2,121.2,11.97,False,50.63
6991,293,1,94.0,0,842,2023-09-10,North,Credit Card,Clothing,Kids' Wear,StyleCraft,44.62,94.0,44.62,49.38,0.0,False,52.53
6991,120,1,274.0,0,842,2023-09-10,North,Credit Card,Clothing,Kids' Wear,StyleCraft,112.7,274.0,112.7,161.3,0.0,False,58.87
6991,21,1,2584.0,20,842,2023-09-10,North,Credit Card,Electronics,Cameras,NovaTech,1867.06,2584.0,1867.06,716.94,516.8,False,27.75
6992,328,2,74.4,20,1720,2024-05-09,West,Credit Card,Clothing,Women's Wear,TrendSetter,45.94,148.8,91.88,56.920000000000016,29.76,True,38.25
6993,52,2,139.2,20,1372,2024-04-08,South,Debit Card,Clothing,Kids' Wear,StyleCraft,80.31,278.4,160.62,117.77999999999997,55.68,False,42.31
6993,300,1,38.0,0,1372,2024-04-08,South,Debit Card,Books,Comics,PageTurner,17.66,38.0,17.66,20.34,0.0,False,53.53
6993,300,1,36.1,5,1372,2024-04-08,South,Debit Card,Books,Comics,PageTurner,17.66,36.1,17.66,18.44,1.805,False,51.08
6994,39,3,652.5,10,417,2024-10-14,East,UPI,Home & Kitchen,Bedding,LivingSpace,466.38,1957.5,1399.1399999999999,558.3600000000001,195.75,False,28.52
6994,210,1,101.15,15,417,2024-10-14,East,UPI,Clothing,Men's Wear,UrbanFit,51.16,101.15,51.16,49.99000000000001,15.1725,False,49.42
6994,499,2,93.0,0,417,2024-10-14,East,UPI,Clothing,Kids' Wear,TrendSetter,43.43,186.0,86.86,99.14,0.0,False,53.3
6995,313,2,47.7,10,1372,2023-06-01,South,UPI,Books,Fiction,StoryHouse,20.5,95.4,41.0,54.400000000000006,9.54,True,57.02
6995,469,1,10.8,10,1372,2023-06-01,South,UPI,Books,Educational,PageTurner,5.49,10.8,5.49,5.3100000000000005,1.08,False,49.17
6995,142,3,662.4,10,1372,2023-06-01,South,UPI,Home & Kitchen,Cookware,KitchenKing,468.0,1987.1999999999998,1404.0,583.1999999999998,198.72,False,29.35
6996,478,2,223.0,0,755,2023-02-16,North,Credit Card,Sports & Outdoors,Team Sports,ActiveGear,107.96,446.0,215.92,230.08,0.0,False,51.59
6996,20,3,2884.8,20,755,2023-02-16,North,Credit Card,Electronics,Mobile Phones,NovaTech,2097.86,8654.400000000001,6293.58,2360.8200000000015,1730.8800000000003,False,27.28
6996,108,1,48.0,0,755,2023-02-16,North,Credit Card,Books,Comics,LearnHub,19.36,48.0,19.36,28.64,0.0,False,59.67
6996,418,1,303.2,20,755,2023-02-16,North,Credit Card,Sports & Outdoors,Yoga,TrailBlazer,207.78,303.2,207.78,95.41999999999999,60.64,False,31.47
6997,356,1,56.1,15,706,2024-12-28,West,Debit Card,Books,Fiction,LearnHub,24.85,56.1,24.85,31.25,8.415,False,55.7
6997,20,2,2704.5,25,706,2024-12-28,West,Debit Card,Electronics,Mobile Phones,NovaTech,2097.86,5409.0,4195.72,1213.2799999999997,1352.25,False,22.43
6997,176,1,130.9,15,706,2024-12-28,West,Debit Card,Clothing,Women's Wear,StyleCraft,82.82,130.9,82.82,48.08000000000001,19.635,True,36.73
6998,494,1,2151.75,25,1053,2023-04-10,North,Debit Card,Electronics,Mobile Phones,TechPro,1721.75,2151.75,1721.75,430.0,537.9375,True,19.98
6999,47,1,187.15,5,859,2024-03-17,South,UPI,Clothing,Women's Wear,UrbanFit,99.69,187.15,99.69,87.46000000000001,9.3575,False,46.73
6999,123,1,192.1,15,859,2024-03-17,South,UPI,Clothing,Accessories,StyleCraft,93.44,192.1,93.44,98.66,28.815,False,51.36
6999,277,1,57.0,0,859,2024-03-17,South,UPI,Clothing,Kids' Wear,TrendSetter,29.95,57.0,29.95,27.05,0.0,False,47.46
7000,152,3,1261.4,15,1279,2023-10-29,South,Credit Card,Electronics,Cameras,SkyNet,1010.92,3784.2000000000003,3032.7599999999998,751.4400000000005,567.6300000000001,False,19.86
7001,399,1,184.5,10,1428,2024-12-05,East,UPI,Home & Kitchen,Storage,HomeEase,121.13,184.5,121.13,63.370000000000005,18.45,True,34.35
7001,200,1,1075.2,30,1428,2024-12-05,East,UPI,Electronics,Mobile Phones,SkyNet,892.24,1075.2,892.24,182.96000000000004,322.56,False,17.02
7001,367,1,3118.5,10,1428,2024-12-05,East,UPI,Electronics,Smartwatches,SkyNet,2223.66,3118.5,2223.66,894.8400000000001,311.85,False,28.69
7002,383,1,76.0,0,756,2023-02-27,North,Credit Card,Clothing,Women's Wear,UrbanFit,40.24,76.0,40.24,35.76,0.0,False,47.05
7002,313,3,47.7,10,756,2023-02-27,North,Credit Card,Books,Fiction,StoryHouse,20.5,143.10000000000002,61.5,81.60000000000002,14.310000000000002,False,57.02
7003,108,1,48.0,0,635,2023-06-05,West,Credit Card,Books,Comics,LearnHub,19.36,48.0,19.36,28.64,0.0,False,59.67
7003,306,2,225.25,15,635,2023-06-05,West,Credit Card,Clothing,Men's Wear,UrbanFit,111.05,450.5,222.1,228.4,67.575,False,50.7
7003,488,1,204.8,20,635,2023-06-05,West,Credit Card,Clothing,Women's Wear,StyleCraft,117.94,204.8,117.94,86.86000000000001,40.96,False,42.41
7004,385,1,390.0,0,366,2023-06-22,West,Credit Card,Sports & Outdoors,Fitness,OutdoorPro,228.99,390.0,228.99,161.01,0.0,False,41.28
7004,257,1,175.95,15,366,2023-06-22,West,Credit Card,Clothing,Men's Wear,ClassicWear,100.8,175.95,100.8,75.14999999999999,26.3925,True,42.71
7004,387,1,47.0,0,366,2023-06-22,West,Credit Card,Clothing,Kids' Wear,ClassicWear,22.69,47.0,22.69,24.31,0.0,False,51.72
7004,52,1,130.5,25,366,2023-06-22,West,Credit Card,Clothing,Kids' Wear,StyleCraft,80.31,130.5,80.31,50.19,32.625,False,38.46
7005,457,1,79.9,15,1261,2024-09-06,West,UPI,Home & Kitchen,Cookware,KitchenKing,47.87,79.9,47.87,32.03000000000001,11.985,False,40.09
7006,378,1,310.65,5,1372,2024-09-24,East,Credit Card,Sports & Outdoors,Camping,SportMax,189.76,310.65,189.76,120.88999999999999,15.5325,False,38.92
7007,323,1,46.0,0,1406,2024-11-26,East,UPI,Home & Kitchen,Storage,DreamHome,24.92,46.0,24.92,21.08,0.0,False,45.83
7007,289,3,27.55,5,1406,2024-11-26,East,UPI,Books,Comics,StoryHouse,14.11,82.65,42.33,40.32000000000001,4.1325,False,48.78
7007,97,1,29.45,5,1406,2024-11-26,East,UPI,Clothing,Men's Wear,TrendSetter,16.39,29.45,16.39,13.059999999999999,1.4725,False,44.35
7008,105,3,2741.25,15,775,2024-07-11,South,Debit Card,Electronics,Mobile Phones,TechPro,1879.1,8223.75,5637.299999999999,2586.4500000000007,1233.5625,False,31.45
7009,243,1,213.75,5,1372,2024-09-22,South,Debit Card,Home & Kitchen,Cookware,LivingSpace,124.72,213.75,124.72,89.03,10.6875,False,41.65
7009,326,1,133.95,5,1372,2024-09-22,South,Debit Card,Sports & Outdoors,Fitness,ActiveGear,66.88,133.95,66.88,67.07,6.6975,False,50.07
7009,310,1,24.3,10,1372,2024-09-22,South,Debit Card,Sports & Outdoors,Yoga,OutdoorPro,12.97,24.3,12.97,11.33,2.43,False,46.63
7009,435,1,241.3,5,1372,2024-09-22,South,Debit Card,Sports & Outdoors,Fitness,SportMax,115.91,241.3,115.91,125.39000000000001,12.065,False,51.96
7009,356,1,59.4,10,1372,2024-09-22,South,Debit Card,Books,Fiction,LearnHub,24.85,59.4,24.85,34.55,5.94,False,58.16
7010,186,2,173.4,15,1372,2023-05-19,East,Net Banking,Clothing,Kids' Wear,ClassicWear,105.51,346.8,211.02,135.78,52.02,False,39.15
7011,225,3,117.0,10,1773,2023-09-10,East,UPI,Clothing,Accessories,TrendSetter,53.82,351.0,161.46,189.54,35.1,False,54.0
7011,35,1,125.4,5,1773,2023-09-10,East,UPI,Clothing,Kids' Wear,ClassicWear,63.13,125.4,63.13,62.27,6.27,False,49.66
7011,163,1,576.0,20,1773,2023-09-10,East,UPI,Home & Kitchen,Bedding,HomeEase,406.04,576.0,406.04,169.95999999999998,115.2,False,29.51
7011,113,1,196.65,5,1773,2023-09-10,East,UPI,Clothing,Kids' Wear,FashionHub,99.72,196.65,99.72,96.93,9.8325,False,49.29
7012,446,1,55.0,0,221,2023-03-04,West,UPI,Books,Educational,KnowledgeFirst,24.23,55.0,24.23,30.77,0.0,False,55.95
7012,481,3,1233.05,35,221,2023-03-04,West,UPI,Electronics,Laptops,ZoomTech,2092.88,3699.1499999999996,6278.64,-2579.4900000000007,1294.7024999999999,True,-69.73
7012,410,1,161.6,20,221,2023-03-04,West,UPI,Sports & Outdoors,Camping,ActiveGear,103.94,161.6,103.94,57.66,32.32,False,35.68
7012,83,1,373.8,30,221,2023-03-04,West,UPI,Home & Kitchen,Furniture,ComfortPro,338.79,373.8,338.79,35.00999999999999,112.14,False,9.37
7013,161,3,59.85,5,1372,2024-04-24,South,UPI,Sports & Outdoors,Camping,ActiveGear,32.74,179.55,98.22,81.33000000000001,8.9775,True,45.3
7014,260,1,152.15,15,1372,2023-08-11,South,Credit Card,Sports & Outdoors,Team Sports,FitLife,85.56,152.15,85.56,66.59,22.8225,False,43.77
7015,312,3,66.5,5,834,2023-06-24,North,Net Banking,Sports & Outdoors,Yoga,TrailBlazer,32.2,199.5,96.60000000000001,102.89999999999999,9.975,False,51.58
7015,24,1,115.6,15,834,2023-06-24,North,Net Banking,Clothing,Men's Wear,UrbanFit,71.57,115.6,71.57,44.03,17.34,False,38.09
7015,208,1,164.0,0,834,2023-06-24,North,Net Banking,Sports & Outdoors,Camping,FitLife,73.89,164.0,73.89,90.11,0.0,False,54.95
7016,329,2,174.0,0,1342,2024-02-21,West,Debit Card,Clothing,Accessories,ClassicWear,72.9,348.0,145.8,202.2,0.0,False,58.1
7016,58,3,263.0,0,1342,2024-02-21,West,Debit Card,Home & Kitchen,Bedding,HomeEase,141.44,789.0,424.32,364.68,0.0,False,46.22
7016,149,3,382.5,10,1342,2024-02-21,West,Debit Card,Sports & Outdoors,Fitness,FitLife,194.74,1147.5,584.22,563.28,114.75,False,49.09
7016,365,1,147.0,0,1342,2024-02-21,West,Debit Card,Clothing,Women's Wear,UrbanFit,62.57,147.0,62.57,84.43,0.0,False,57.44
7017,42,3,93.5,15,1773,2023-12-11,East,Net Banking,Clothing,Women's Wear,UrbanFit,49.88,280.5,149.64000000000001,130.85999999999999,42.075,False,46.65
7018,349,1,355.3,15,1652,2024-04-12,West,Credit Card,Sports & Outdoors,Cycling,SportMax,219.54,355.3,219.54,135.76000000000002,53.295,False,38.21
7018,408,2,88.0,20,1652,2024-04-12,West,Credit Card,Clothing,Footwear,ClassicWear,52.04,176.0,104.08,71.92,35.2,False,40.86
7018,24,1,115.6,15,1652,2024-04-12,West,Credit Card,Clothing,Men's Wear,UrbanFit,71.57,115.6,71.57,44.03,17.34,False,38.09
7019,119,1,101.15,15,1463,2023-09-13,South,UPI,Clothing,Women's Wear,ClassicWear,52.8,101.15,52.8,48.35000000000001,15.1725,False,47.8
7019,336,1,80.8,20,1463,2023-09-13,South,UPI,Clothing,Accessories,ClassicWear,53.89,80.8,53.89,26.909999999999997,16.16,False,33.3
7020,182,2,56.0,0,1326,2024-03-27,South,COD,Books,Magazines,WordCraft,21.23,112.0,42.46,69.53999999999999,0.0,False,62.09
7020,146,1,43.2,10,1326,2024-03-27,South,COD,Books,Comics,WordCraft,17.99,43.2,17.99,25.210000000000004,4.32,False,58.36
7020,356,1,62.7,5,1326,2024-03-27,South,COD,Books,Fiction,LearnHub,24.85,62.7,24.85,37.85,3.135,False,60.37
7020,341,1,232.2,10,1326,2024-03-27,South,COD,Clothing,Kids' Wear,StyleCraft,130.26,232.2,130.26,101.94,23.22,False,43.9
7021,159,1,26.6,5,1998,2024-01-24,East,UPI,Clothing,Footwear,FashionHub,13.41,26.6,13.41,13.190000000000001,1.33,False,49.59
7021,181,1,358.2,10,1998,2024-01-24,East,UPI,Sports & Outdoors,Yoga,TrailBlazer,184.2,358.2,184.2,174.0,35.82,False,48.58
7021,231,3,387.6,15,1998,2024-01-24,East,UPI,Home & Kitchen,Bedding,DreamHome,231.21,1162.8000000000002,693.63,469.1700000000002,174.42000000000004,True,40.35
7022,470,1,56.05,5,1372,2023-12-15,South,UPI,Sports & Outdoors,Cycling,OutdoorPro,32.66,56.05,32.66,23.39,2.8025,False,41.73
7022,389,1,606.9,15,1372,2023-12-15,South,UPI,Home & Kitchen,Furniture,ComfortPro,404.6,606.9,404.6,202.29999999999995,91.035,False,33.33
7023,497,2,89.3,5,1372,2024-07-08,South,Wallet,Sports & Outdoors,Fitness,SportMax,49.31,178.6,98.62,79.97999999999999,8.93,False,44.78
7023,4,2,98.0,0,1372,2024-07-08,South,Wallet,Sports & Outdoors,Fitness,OutdoorPro,54.61,196.0,109.22,86.78,0.0,False,44.28
7023,257,1,175.95,15,1372,2024-07-08,South,Wallet,Clothing,Men's Wear,ClassicWear,100.8,175.95,100.8,75.14999999999999,26.3925,False,42.71
7023,492,1,39.0,0,1372,2024-07-08,South,Wallet,Books,Educational,PageTurner,15.89,39.0,15.89,23.11,0.0,True,59.26
7024,87,1,1688.0,20,879,2023-03-02,North,Credit Card,Electronics,Laptops,ZoomTech,1292.79,1688.0,1292.79,395.21000000000004,337.6,False,23.41
7024,338,1,41.8,5,879,2023-03-02,North,Credit Card,Books,Fiction,LearnHub,18.45,41.8,18.45,23.349999999999998,2.09,False,55.86
7025,483,1,464.8,30,1944,2024-07-17,West,UPI,Home & Kitchen,Bedding,HomeEase,357.5,464.8,357.5,107.30000000000001,139.44,False,23.09
7026,91,2,120.6,10,732,2023-11-12,East,Net Banking,Clothing,Accessories,TrendSetter,68.6,241.2,137.2,104.0,24.12,False,43.12
7026,106,1,526.0,0,732,2023-11-12,East,Net Banking,Sports & Outdoors,Camping,ActiveGear,300.07,526.0,300.07,225.93,0.0,False,42.95
7026,482,1,126.35,5,732,2023-11-12,East,Net Banking,Clothing,Footwear,TrendSetter,67.32,126.35,67.32,59.03,6.3175,False,46.72
7026,97,1,29.45,5,732,2023-11-12,East,Net Banking,Clothing,Men's Wear,TrendSetter,16.39,29.45,16.39,13.059999999999999,1.4725,False,44.35
7027,280,1,170.1,10,1135,2023-12-17,South,Debit Card,Clothing,Kids' Wear,FashionHub,86.79,170.1,86.79,83.30999999999999,17.01,False,48.98
7027,376,1,29.0,0,1135,2023-12-17,South,Debit Card,Books,Educational,StoryHouse,12.52,29.0,12.52,16.48,0.0,False,56.83
7027,490,1,217.8,10,1135,2023-12-17,South,Debit Card,Clothing,Men's Wear,TrendSetter,110.13,217.8,110.13,107.67000000000002,21.78,False,49.44
7027,412,1,23.0,0,1135,2023-12-17,South,Debit Card,Clothing,Women's Wear,FashionHub,12.35,23.0,12.35,10.65,0.0,False,46.3
7027,177,1,26.1,10,1135,2023-12-17,South,Debit Card,Books,Comics,LearnHub,10.83,26.1,10.83,15.270000000000001,2.61,False,58.51
7028,78,1,382.85,5,1773,2023-09-26,East,UPI,Sports & Outdoors,Camping,ActiveGear,216.86,382.85,216.86,165.99,19.1425,True,43.36
7028,123,1,226.0,0,1773,2023-09-26,East,UPI,Clothing,Accessories,StyleCraft,93.44,226.0,93.44,132.56,0.0,False,58.65
7029,429,1,287.3,15,652,2023-10-15,East,Credit Card,Sports & Outdoors,Fitness,SportMax,179.15,287.3,179.15,108.15,43.095,False,37.64
7029,299,1,152.0,5,652,2023-10-15,East,Credit Card,Clothing,Men's Wear,ClassicWear,81.72,152.0,81.72,70.28,7.6,False,46.24
7030,384,2,53.0,0,1773,2024-03-25,East,Net Banking,Sports & Outdoors,Team Sports,FitLife,30.31,106.0,60.62,45.38,0.0,False,42.81
7031,416,3,1567.3,30,1587,2024-07-01,West,UPI,Electronics,Cameras,TechPro,1353.22,4701.9,4059.66,642.2399999999998,1410.57,False,13.66
7031,427,1,276.0,20,1587,2024-07-01,West,UPI,Home & Kitchen,Furniture,ComfortPro,184.61,276.0,184.61,91.38999999999999,55.2,False,33.11
7032,457,2,94.0,0,1372,2023-06-24,South,COD,Home & Kitchen,Cookware,KitchenKing,47.87,188.0,95.74,92.26,0.0,True,49.07
7032,328,1,83.7,10,1372,2023-06-24,South,COD,Clothing,Women's Wear,TrendSetter,45.94,83.7,45.94,37.760000000000005,8.37,False,45.11
7032,12,1,1437.6,20,1372,2023-06-24,South,COD,Electronics,Smartwatches,TechPro,1899.61,1437.6,1899.61,-462.01,287.52,True,-32.14
7032,479,1,219.0,0,1372,2023-06-24,South,COD,Clothing,Accessories,ClassicWear,225.07,219.0,225.07,-6.069999999999993,0.0,False,-2.77
7033,106,1,447.1,15,1372,2023-10-31,South,UPI,Sports & Outdoors,Camping,ActiveGear,300.07,447.1,300.07,147.03000000000003,67.065,True,32.89
7034,247,2,224.1,10,1506,2024-05-23,West,Debit Card,Clothing,Men's Wear,StyleCraft,115.89,448.2,231.78,216.42,44.82,False,48.29
7035,7,1,1804.0,0,1637,2024-01-08,West,UPI,Electronics,Smartwatches,SkyNet,1027.55,1804.0,1027.55,776.45,0.0,False,43.04
7035,441,1,142.2,10,1637,2024-01-08,West,UPI,Clothing,Footwear,FashionHub,83.34,142.2,83.34,58.859999999999985,14.22,True,41.39
7036,251,1,176.8,15,1596,2024-03-02,West,Debit Card,Clothing,Footwear,FashionHub,109.25,176.8,109.25,67.55000000000001,26.52,False,38.21
7037,131,3,153.9,5,1609,2023-07-24,South,Credit Card,Home & Kitchen,Bedding,HomeEase,101.94,461.70000000000005,305.82,155.88000000000005,23.085,False,33.76
7037,344,1,250.4,20,1609,2023-07-24,South,Credit Card,Home & Kitchen,Decor,HomeEase,167.85,250.4,167.85,82.55000000000001,50.08,False,32.97
7037,409,1,1889.6,20,1609,2023-07-24,South,Credit Card,Electronics,Smartwatches,TechPro,1525.63,1889.6,1525.63,363.9699999999998,377.92,True,19.26
7038,351,1,26.0,0,796,2024-06-24,South,UPI,Books,Comics,PageTurner,12.11,26.0,12.11,13.89,0.0,True,53.42
7039,167,1,2638.35,35,1327,2023-10-08,East,Net Banking,Electronics,Laptops,SkyNet,2312.14,2638.35,2312.14,326.21000000000004,923.4225,False,12.36
7039,354,1,137.7,10,1327,2023-10-08,East,Net Banking,Clothing,Men's Wear,StyleCraft,75.09,137.7,75.09,62.609999999999985,13.77,False,45.47
7040,95,3,58.9,5,830,2023-11-10,South,Net Banking,Books,Non-Fiction,LearnHub,29.21,176.7,87.63,89.07,8.835,True,50.41
7041,142,1,515.2,30,1538,2023-12-14,West,UPI,Home & Kitchen,Cookware,KitchenKing,468.0,515.2,468.0,47.200000000000045,154.56000000000003,False,9.16
7042,96,1,2185.8,40,1372,2024-12-27,South,Debit Card,Electronics,Laptops,ZoomTech,2038.21,2185.8,2038.21,147.59000000000015,874.32,False,6.75
7042,324,1,111.35,15,1372,2024-12-27,South,Debit Card,Clothing,Footwear,ClassicWear,70.97,111.35,70.97,40.379999999999995,16.7025,True,36.26
7042,25,1,415.0,0,1372,2024-12-27,South,Debit Card,Home & Kitchen,Decor,KitchenKing,263.63,415.0,263.63,151.37,0.0,False,36.47
7042,449,1,405.65,5,1372,2024-12-27,South,Debit Card,Home & Kitchen,Storage,LivingSpace,466.99,405.65,466.99,-61.34000000000003,20.2825,False,-15.12
7042,316,3,117.8,5,1372,2024-12-27,South,Debit Card,Home & Kitchen,Storage,DreamHome,65.56,353.4,196.68,156.71999999999997,17.67,False,44.35
7043,322,1,34.0,15,379,2024-04-07,West,Credit Card,Books,Educational,LearnHub,16.89,34.0,16.89,17.11,5.1,False,50.32
7044,434,1,25.0,0,369,2025-02-14,West,UPI,Books,Magazines,PageTurner,12.28,25.0,12.28,12.72,0.0,False,50.88
7044,247,2,186.75,25,369,2025-02-14,West,UPI,Clothing,Men's Wear,StyleCraft,115.89,373.5,231.78,141.72,93.375,False,37.94
7044,22,2,2656.0,20,369,2025-02-14,West,UPI,Electronics,Laptops,Electra,2323.28,5312.0,4646.56,665.4399999999996,1062.4,False,12.53
7044,434,1,25.0,0,369,2025-02-14,West,UPI,Books,Magazines,PageTurner,12.28,25.0,12.28,12.72,0.0,False,50.88
7045,124,1,355.3,15,221,2023-08-26,West,UPI,Sports & Outdoors,Camping,TrailBlazer,238.72,355.3,238.72,116.58000000000001,53.295,False,32.81
7045,201,1,267.2,20,221,2023-08-26,West,UPI,Home & Kitchen,Furniture,HomeEase,190.32,267.2,190.32,76.88,53.44,False,28.77
7046,8,1,172.5,25,1506,2023-05-12,West,UPI,Clothing,Women's Wear,TrendSetter,92.89,172.5,92.89,79.61,43.125,False,46.15
7046,262,1,1868.0,20,1506,2023-05-12,West,UPI,Electronics,Cameras,NovaTech,1416.23,1868.0,1416.23,451.77,373.6,False,24.18
7046,104,1,17.85,15,1506,2023-05-12,West,UPI,Books,Comics,KnowledgeFirst,7.58,17.85,7.58,10.270000000000001,2.6775,False,57.54
